"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 4393"
"Critères de sélection =>";"Date de première alerte, de : 2022-01-01 00:00:00";"Date de première alerte, jusqu'à : 2022-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";"Connaissance de la cause";"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";Commentaire;"Précision de la donnée";"Présence d'un contour valide"
2022;10170;"17";"17358";"Saint-Mandé-sur-Brédoire";"2022-03-27 20:39:00";"Indéterminé";;20000;20000;;0;0;0;;;;;"Mesurées";;;;;"Inconnue";;;;"Non";0;0;0;;;;;;"";"Non"
2022;250;"15";"15215";"Saint-Simon";"2022-03-27 20:43:00";"Indéterminé";;2000;0;;2000;;;2000;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;249;"15";"15137";"Moussages";"2022-03-27 20:45:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;797;"29";"29091";"Kerlouan";"2022-03-27 20:49:00";"Indéterminé";;260;0;;260;;;260;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;5642;"56";"56081";"Guiscriff";"2022-03-27 22:48:00";"Indéterminé";;15000;0;;15000;;;15000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;21622;"2A";"2A271";"Sarrola-Carcopino";"2022-03-27 23:35:00";"Indéterminé";"3";200;;200;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;140;"41";"41042";"Châteauvieux";"2022-03-28 00:13:00";"Indéterminé";;2;0;;2;;;2;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;14270;"13";"13071";"Les Pennes-Mirabeau";"2022-03-28 00:44:00";"Population";"3";500;500;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;19364;"84";"84082";"Mormoiron";"2022-03-28 09:19:00";"Population";"3";5;5;;;;;;;;;;;;;;"Probable";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;14509;"83";"83133";"Tanneron";"2022-03-28 10:13:00";"Population";"3";2000;2000;;;;;;;;;;"Oui";"3";"3";"6";"Probable";"Forestier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;15985;"11";"11131";"Val-du-Faby";"2022-03-28 11:24:00";"Indéterminé";;100;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Involontaire (travaux)";"Oui";;;;;;;;;;"";"Non"
2022;3368;"60";"60454";"La Neuville-en-Hez";"2022-03-28 12:33:00";"Indéterminé";;1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;7962;"12";"12225";"Saint-Georges-de-Luzençon";"2022-03-28 13:21:00";"Indéterminé";;62000;59600;;2400;;;0;2400;0;2400;"Mesurées";;;;;;"Sapeur-pompier";"Accidentelle";;;;;;;;;;"ECOBUAGE NON MAITRISE. GD48F8.4";"";"Oui"
2022;14698;"2A";"2A359";"Zicavo";"2022-03-28 13:37:00";"Indéterminé";"3";1975200;31300;1607700;;;;;;;336200;;;"3";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;14510;"83";"83051";"Entrecasteaux";"2022-03-28 14:05:00";"Population";"3";30100;30100;;;;;;;;;;"Oui";"1";"1";"4";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Oui";;;;;16;10;"SO";20;;"";"Non"
2022;145;"46";"46186";"Masclat";"2022-03-28 14:11:00";"Indéterminé";;15000;0;;15000;;;15000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;798;"29";"29195";"Plouguerneau";"2022-03-28 14:34:00";"Indéterminé";;100;0;;100;;;100;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;15987;"11";"11096";"Comus";"2022-03-28 14:45:00";"Indéterminé";;27891;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;15986;"11";"11028";"Belcaire";"2022-03-28 14:45:00";"Indéterminé";;30000;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Involontaire (travaux)";"Oui";;;;;;;;;;"";"Non"
2022;4608;"39";"39070";"Bourg-de-Sirod";"2022-03-28 15:06:00";"Indéterminé";;20000;20000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;251;"15";"15119";"Massiac";"2022-03-28 15:27:00";"Indéterminé";;25000;0;;25000;;;25000;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;10221;"47";"47100";"Foulayronnes";"2022-03-28 15:32:10";"Indéterminé";;150;150;;0;0;0;;;;;"Estimées";;;;;"Inconnue";;;;"Non";0;0;0;;;;;;"";"Non"
2022;14320;"2B";"2B182";"Occhiatana";"2022-03-28 15:36:00";"Indéterminé";;2500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;8041;"38";"38245";"Montagne";"2022-03-28 16:01:00";"Indéterminé";;10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;10824;"40";"40310";"Soustons";"2022-03-28 16:06:00";"Indéterminé";;1500;1500;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;14511;"83";"83075";"Les Mayons";"2022-03-28 16:15:00";"Population";"3";25000;25000;;;;;;;;;;"Oui";"2";"3";"3";"Certaine";"Forestier";"Involontaire (particulier)";"Oui";;;;;19;5;;20;;"";"Non"
2022;21623;"2A";"2A119";"Frasseto";"2022-03-28 16:24:00";"Indéterminé";"3";300;;300;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14269;"13";"13100";"Saint-Rémy-de-Provence";"2022-03-28 16:32:00";"Population";"3";200;200;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14321;"2B";"2B182";"Occhiatana";"2022-03-28 16:36:00";"Indéterminé";;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14191;"04";"04126";"Montclar";"2022-03-28 16:49:00";"Population";"1";100;100;;;;;;;;;;;;;;"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14271;"13";"13113";"Venelles";"2022-03-28 16:51:00";"Population";"3";200;200;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;273;"74";"74043";"Bons-en-Chablais";"2022-03-28 17:21:00";"Indéterminé";;7000;7000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;14272;"13";"13044";"Grans";"2022-03-28 17:37:00";"Population";"3";50;50;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15988;"11";"11037";"Berriac";"2022-03-28 18:19:00";"Indéterminé";;3000;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;14322;"2B";"2B043";"Brando";"2022-03-28 18:28:00";"Indéterminé";;4000;;4000;;;;;;;;;;"1";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;621;"35";"35236";"Redon";"2022-03-28 19:23:00";"Indéterminé";;2000;0;;;;;2000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;10389;"47";"47214";"Puch-d'Agenais";"2022-03-28 20:16:59";"Indéterminé";;5000;5000;;0;0;0;;;;;"Estimées";;;;;"Certaine";;"Accidentelle";;"Oui";0;1;0;;;;;;"";"Non"
2022;10593;"24";"24571";"Vergt";"2022-03-28 20:42:00";"Indéterminé";;1000;1000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;15665;"48";"48075";"Ispagnac";"2022-03-28 20:49:00";"Population";"3";75000;;75000;;;;;;;;;"Oui";"2";"3";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;253;"15";"15085";"Labrousse";"2022-03-28 22:44:00";"Indéterminé";;5000;5000;;0;;;0;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;254;"15";"15251";"Védrines-Saint-Loup";"2022-03-29 01:47:00";"Indéterminé";;20000;20000;;0;;;0;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;21624;"2A";"2A258";"Renno";"2022-03-29 13:25:00";"Indéterminé";"3";300;;300;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14323;"2B";"2B356";"Zalana";"2022-03-29 13:35:00";"Indéterminé";;12000;7000;5000;;;;;;;;;;"3";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;10813;"40";"40310";"Soustons";"2022-03-29 15:42:00";"Indéterminé";;9000;9000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;8060;"38";"38232";"Meyssiez";"2022-03-29 16:26:00";"Indéterminé";;15000;0;;15000;;;15000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;14128;"06";"06054";"Drap";"2022-03-29 17:00:00";"Population";"3";500;;;;;;;;;;;"Non";"2";"2";"1";"Probable";"Service de police et de gendarmerie";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;1907;"67";"67384";"Ranrupt";"2022-03-29 17:29:00";"Indéterminé";;60;60;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;562;"63";"63077";"Chambon-sur-Lac";"2022-03-29 18:36:00";"Indéterminé";;10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;6710;"72";"72075";"Chemiré-le-Gaudin";"2022-03-29 18:58:00";"Indéterminé";;200;0;;200;;;200;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Accidentelle";;;;;;;;;;;"";"Non"
2022;14127;"06";"06132";"Saorge";"2022-03-29 20:13:00";"Population";"3";5500;5500;;;;;;;;;;"Non";"1";"1";"3";"Certaine";"Service de police et de gendarmerie";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14192;"04";"04206";"Sigonce";"2022-03-29 20:23:00";"Population";"1";1900;1800;;;;;;;;100;;;"1";"3";"5";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;21729;"30";"30088";"Combas";"2022-03-29 20:49:00";"Indéterminé";;1725;;;;;;;;;;;;"4";"3";"6";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;14324;"2B";"2B199";"Palasca";"2022-03-30 10:06:00";"Indéterminé";;10000;;;;;;;;;;;;;;;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;10826;"40";"40217";"Parentis-en-Born";"2022-03-30 14:27:00";"Indéterminé";;2000;2000;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;14273;"13";"13050";"Lambesc";"2022-03-30 20:38:00";"Population";"3";20;20;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14276;"13";"13001";"Aix-en-Provence";"2022-03-31 16:38:00";"Population";"3";500;500;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;799;"29";"29189";"Plougastel-Daoulas";"2022-03-31 21:14:00";"Indéterminé";;3000;0;;3000;;;3000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;14295;"13";"13003";"Alleins";"2022-04-01 12:30:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14298;"13";"13072";"Peynier";"2022-04-01 12:33:00";"Population";"3";50;50;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;800;"29";"29174";"Plonéour-Lanvern";"2022-04-01 13:00:00";"Indéterminé";;800;0;;800;;;800;0;0;0;"Estimées";;;;;;"Coordinateur";"Accidentelle";;;;;;;;;;;"";"Non"
2022;14297;"13";"13110";"Trets";"2022-04-01 19:23:00";"Population";"3";50;50;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;21626;"2A";"2A212";"Piana";"2022-04-01 20:26:00";"Indéterminé";"3";50;;50;;;;;;;;;;;;;"Certaine";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;14294;"13";"13044";"Grans";"2022-04-01 20:38:00";"Population";"3";400;400;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15989;"11";"11203";"Lézignan-Corbières";"2022-04-02 17:18:00";"Indéterminé";;10;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Accidentelle";"Oui";;;;;;;;;;"";"Non"
2022;5662;"56";"56012";"Beignon";"2022-04-02 21:44:00";"Indéterminé";;2500;0;;2500;;;2500;0;0;0;"Mesurées";;;;;;"Sapeur-pompier";"Accidentelle";;;;;;;;;;;"";"Non"
2022;14299;"13";"13062";"Mimet";"2022-04-02 22:29:00";"Population";"3";20;20;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;19434;"84";"84140";"Vaugines";"2022-04-02 23:35:00";"Autre";;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14300;"13";"13001";"Aix-en-Provence";"2022-04-03 00:01:00";"Population";"3";3000;3000;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;11458;"33";"33473";"Saint-Savin";"2022-04-03 07:52:00";"Indéterminé";;30;30;;0;;;0;;;0;"Estimées";;;;;;;"Accidentelle";;"Non";;;;;;;;;"";"Non"
2022;282;"41";"41032";"Chailles";"2022-04-03 13:28:00";"Indéterminé";;30;0;;30;;;30;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;14301;"13";"13082";"Rognes";"2022-04-03 13:41:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;5652;"56";"56063";"Gestel";"2022-04-03 17:16:00";"Indéterminé";;1;0;;1;;;1;0;0;0;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;11406;"33";"33436";"Saint-Magne";"2022-04-03 17:58:00";"Indéterminé";;400;400;;0;;;0;;;0;"Estimées";;;;;;;"Involontaire (travaux)";;"Non";;;;;;;;;"";"Non"
2022;14302;"13";"13001";"Aix-en-Provence";"2022-04-03 19:19:00";"Population";"3";600;600;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14168;"30";"30114";"Fontanès";"2022-04-04 13:25:00";"Indéterminé";;2799;;;;;;;;;;;;"3";"2";"5";"Probable";"Coordinateur";"Accidentelle";;;;;;;;;;;"";"Non"
2022;14166;"07";"07215";"Saint-Barthélemy-le-Meil";"2022-04-04 14:29:00";"Population";"3";15000;;15000;;;;;;;;;"Oui";"4";;"1";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";;;;;;;20;"NE";15;;"";"Non"
2022;10171;"17";"17152";"Épargnes";"2022-04-04 15:21:00";"Indéterminé";;4000;4000;;0;0;0;;;;;"Mesurées";;;;;"Inconnue";;;;"Non";0;0;0;;;;;;"";"Non"
2022;15991;"11";"11426";"Villegly";"2022-04-04 16:18:00";"Indéterminé";;2500;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Involontaire (travaux)";"Oui";;;;;;;;;;"";"Non"
2022;8068;"38";"38191";"Huez";"2022-04-04 16:35:00";"Indéterminé";;1200;0;;1200;;;1200;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;501;"82";"82177";"Sauveterre";"2022-04-04 16:52:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;502;"82";"82184";"Vaïssac";"2022-04-04 16:52:00";"Indéterminé";;5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;14303;"13";"13042";"Gémenos";"2022-04-04 16:56:00";"Population";"3";150;150;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14121;"66";"66044";"Castelnou";"2022-04-04 17:09:00";"Population";"3";600;600;;;;;;;;;;"Non";"4";"2";"3";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Oui";;;;;33;10;"NO";12;;"";"Non"
2022;10390;"47";"47019";"Bajamont";"2022-04-04 17:18:08";"Indéterminé";;1000;1000;;0;0;0;;;;;"Estimées";;;;;"Certaine";;"Involontaire (particulier)";;"Non";0;0;0;;;;;;"";"Non"
2022;285;"41";"41285";"Villeny";"2022-04-04 17:48:00";"Indéterminé";;30;0;;30;;;30;0;0;0;"Estimées";;;;;;"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;11461;"33";"33229";"Lanton";"2022-04-04 18:40:00";"Indéterminé";;300;300;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;14265;"13";"13051";"Lançon-Provence";"2022-04-05 05:45:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14169;"30";"30133";"Le Grau-du-Roi";"2022-04-05 11:41:00";"Indéterminé";;179;179;;;;;;;;;;;"3";"3";"2";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;14264;"13";"13056";"Martigues";"2022-04-05 14:20:00";"Population";"3";30;30;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15992;"11";"11267";"Ornaisons";"2022-04-05 15:11:00";"Indéterminé";;4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14304;"13";"13044";"Grans";"2022-04-05 16:38:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14184;"30";"30179";"Montfrin";"2022-04-05 16:45:00";"Indéterminé";;4350;4350;;;;;;;;;;;"3";"3";"3";"Certaine";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;12208;"87";"87014";"Bessines-sur-Gartempe";"2022-04-05 19:31:19";"Indéterminé";;20;20;;0;0;0;;;;;"Mesurées";;;;;"Certaine";;"Involontaire (particulier)";;"Non";;;;;;;;;"";"Non"
2022;17320;"11";"11223";"Mas-des-Cours";"2022-04-05 19:42:00";"Indéterminé";;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14260;"13";"13005";"Aubagne";"2022-04-06 12:37:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Probable";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14185;"06";"06098";"Puget-Rostang";"2022-04-06 13:43:00";"Population";"3";6000;;;;;;;;;;;"Oui";"1";"3";"1";"Inconnue";"Service de police et de gendarmerie";;"Non";;;;;;;;;;"";"Non"
2022;14261;"13";"13046";"Gréasque";"2022-04-06 15:33:00";"Population";"3";20;20;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14262;"13";"13074";"Peyrolles-en-Provence";"2022-04-06 16:37:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;2031;"67";"67237";"Kilstett";"2022-04-06 16:53:00";"Indéterminé";;1;0;;1;;;1;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;15993;"11";"11081";"Caunes-Minervois";"2022-04-06 20:44:00";"Indéterminé";;200;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Involontaire (travaux)";"Oui";;;;;;;;;;"";"Non"
2022;15994;"11";"11262";"Narbonne";"2022-04-07 19:00:00";"Indéterminé";;10000;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;14332;"2B";"2B199";"Palasca";"2022-04-07 19:55:00";"Indéterminé";;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;19461;"84";"84118";"Saint-Saturnin-lès-Apt";"2022-04-07 22:36:00";"Population";"3";10;10;;;;;;;;;;;"4";;;;;;;;;;;;;;;;"";"Non"
2022;15003;"2B";"2B290";"Speloncato";"2022-04-08 10:43:00";"Indéterminé";;1200000;;1200000;;;;;;;;;;"4";"3";"1";"Certaine";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;14244;"04";"04170";"La Rochette";"2022-04-08 13:03:00";"Population";"1";867100;867010;;;;;;;;90;;;"2";"3";"5";"Probable";"Forestier";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;20459;"06";"06050";"Coursegoules";"2022-04-08 18:37:00";"Population";"3";5000;;;;;;;;;;;"Oui";"1";"2";;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;14259;"13";"13110";"Trets";"2022-04-08 18:56:00";"Population";"3";10;10;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;15995;"11";"11240";"Montazels";"2022-04-08 20:46:00";"Indéterminé";;50;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Accidentelle";;;;;;;;;;;"";"Non"
2022;14543;"83";"83056";"Figanières";"2022-04-09 15:10:00";"Population";"3";10000;10000;;;;;;;;;;"Oui";"3";"2";"5";"Certaine";"Sapeur-pompier";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;14544;"83";"83044";"Comps-sur-Artuby";"2022-04-09 16:15:00";"Population";"3";273000;102400;170600;;;;;;;;;"Oui";"3";"3";"4";"Certaine";"Forestier";"Involontaire (particulier)";"Oui";;;;;30;55;"O";10;;"";"Non"
2022;21627;"2A";"2A048";"Calcatoggio";"2022-04-09 17:06:00";"Indéterminé";"3";40;;40;;;;;;;;;;;;;"Certaine";"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;14710;"2A";"2A092";"Conca";"2022-04-09 18:43:00";"Indéterminé";"3";3000;;3000;;;;;;;;;;"1";"3";"1";"Probable";"Sapeur-pompier";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;15009;"2B";"2B182";"Occhiatana";"2022-04-09 19:08:00";"Indéterminé";;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;10199;"17";"17309";"Saint-Aigulin";"2022-04-10 13:53:00";"Indéterminé";;1500;1500;;0;0;0;;;;;"Mesurées";;;;;"Probable";;"Accidentelle";;"Non";0;0;0;;;;;;"";"Non"
2022;14572;"07";"07130";"Lanarce";"2022-04-10 14:32:00";"Population";"3";10000;;10000;;;;;;;;;"Oui";;"3";"1";;;;;;;;;;;;;;"";"Non"
2022;14258;"13";"13038";"Fontvieille";"2022-04-10 15:21:00";"Population";"3";250;250;;;;;;;;;;"Non";"2";"3";"1";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;193;"46";"46235";"Reilhac";"2022-04-10 15:48:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;14257;"13";"13040";"Fuveau";"2022-04-10 15:51:00";"Population";"3";1100;1100;;;;;;;;;;"Non";"2";"3";"1";"Probable";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;14550;"83";"83095";"Pontevès";"2022-04-10 16:38:00";"Population";"3";600;600;;;;;;;;;;"Non";"2";"2";"3";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14573;"07";"07147";"Malarce-sur-la-Thines";"2022-04-10 17:15:00";"Population";"3";40000;;40000;;;;;;;;;"Oui";"3";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;0;;15;;"";"Non"
2022;14202;"06";"06046";"Colomars";"2022-04-10 20:10:00";"Population";"1";400;;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15012;"2B";"2B235";"Pioggiola";"2022-04-11 10:06:00";"Indéterminé";;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;10825;"40";"40259";"Saint-Gein";"2022-04-11 10:35:00";"Indéterminé";;1390;1390;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;15014;"2B";"2B246";"La Porta";"2022-04-11 11:28:00";"Indéterminé";;9500;9500;;;;;;;;;;;"4";"2";"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14340;"66";"66156";"Rabouillet";"2022-04-11 12:41:00";"Population";"1";30600;30600;;;;;;;;;;"Oui";"3";"3";"4";"Probable";"Sapeur-pompier";"Involontaire (travaux)";"Oui";;;;;55;30;"NE";18;;"";"Non"
2022;10827;"40";"40250";"Saint-Avit";"2022-04-11 12:49:00";"Indéterminé";;10;10;;0;;;0;;;0;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
2022;14554;"83";"83140";"Tourves";"2022-04-11 14:43:00";"Population";"3";1000;1000;;;;;;;;;;"Non";"2";"2";"5";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;5786;"27";"27056";"Bernay";"2022-04-11 15:37:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"Données partielles ou non valides";"Non"
2022;10601;"24";"24261";"Mauzens-et-Miremont";"2022-04-11 16:41:00";"Indéterminé";;4000;4000;;0;;;0;;;;"Estimées";;;;;;;;;"Non";;;;;;;;;"";"Non"
